Context Length,Document Depth,Score
524,0.0,5
523,10.0,5
523,20.0,5
523,30.0,5
523,40.0,5
523,60.0,5
523,70.0,5
523,80.0,5
523,90.0,5
524,100.0,5
1036,0.0,5
1035,10.0,4
1035,20.0,5
1035,30.0,5
1035,40.0,5
1035,60.0,5
1035,70.0,5
1035,80.0,5
1035,90.0,5
1036,100.0,5
1547,0.0,4
1546,10.0,4
1546,20.0,4
1546,30.0,4
1546,40.0,4
1546,60.0,5
1546,70.0,5
1546,80.0,5
1546,90.0,5
1547,100.0,5
